tick,worker_id,origin_lot_id,budget,sampled_count,chosen_firm_id,chosen_firm_type,chosen_price,chosen_score,best_sampled_firm_id,best_sampled_score,best_global_firm_id,best_global_score,best_global_price,better_unsampled_count,affordable_global_count
2.0,108.0,880.0,7.993057906767872,12.0,84.0,1.0,5.766621602916988,0.05396760325319477,84.0,0.05396760325319477,43.0,0.11154149441307165,3.8931444773342423,89.0,120.0
2,108,880,2.2264363038508836,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,109.0,10.0,8.13255263801285,10.0,81.0,2.0,4.071506715454246,0.14636055388723387,81.0,0.14636055388723387,43.0,0.15306598085399406,3.8931444773342423,4.0,120.0
2,109,10,4.061045922558604,9,,,NaN,-Inf,,-Inf,43,0.15306598085399406,3.8931444773342423,0,8
2,110,1594,8.435169873042524,9,,,NaN,-Inf,,-Inf,54,0.11106364856628721,4.052426830776183,0,120
2.0,111.0,440.0,8.825786645091586,8.0,12.0,2.0,5.482430907421252,0.15421104417377718,12.0,0.15421104417377718,43.0,0.21716414578657686,3.8931444773342423,36.0,120.0
2,111,440,3.3433557376703344,7,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2,112,1425,8.449899489767127,9,,,NaN,-Inf,,-Inf,54,0.09537344187854066,4.052426830776183,0,120
2.0,113.0,361.0,7.486173113785374,10.0,103.0,2.0,4.337162329728809,0.057050611071902804,103.0,0.057050611071902804,7.0,0.10033840012855383,3.953627290074344,86.0,120.0
2,113,361,3.149010784056565,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,114.0,83.0,8.843012037245515,11.0,22.0,1.0,4.302738886712911,0.10048979086243959,22.0,0.10048979086243959,7.0,0.10936319969941731,3.953627290074344,5.0,120.0
2,114,83,4.540273150532604,10,,,NaN,-Inf,,-Inf,7,0.10936319969941731,3.953627290074344,0,33
2.0,115.0,382.0,9.3371821592632,10.0,91.0,2.0,4.581382910361047,0.0377618382158917,91.0,0.0377618382158917,54.0,0.13169422303587838,4.052426830776183,93.0,120.0
2,115,382,4.755799248902154,11,,,NaN,-Inf,,-Inf,54,0.13169422303587838,4.052426830776183,0,49
2.0,116.0,1380.0,8.11090431980614,12.0,40.0,2.0,5.6531199625415365,0.0036513347602058458,40.0,0.0036513347602058458,7.0,0.24712176035540173,3.953627290074344,76.0,120.0
2,116,1380,2.457784357264604,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,117.0,1014.0,8.795296193396988,8.0,38.0,1.0,5.560806066287892,0.056356262585554866,38.0,0.056356262585554866,54.0,0.11175924780720654,4.052426830776183,77.0,120.0
2,117,1014,3.234490127109096,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2,118,1171,9.007336282053396,9,,,NaN,-Inf,,-Inf,54,0.10819400913480595,4.052426830776183,0,120
2,120,854,9.102549961397532,9,,,NaN,-Inf,,-Inf,54,0.1287797445540928,4.052426830776183,0,120
2,121,725,9.191255631552274,11,,,NaN,-Inf,,-Inf,43,0.12726309498775037,3.8931444773342423,0,120
2,122,1000,8.61368946923892,9,,,NaN,-Inf,,-Inf,54,0.11581542178494401,4.052426830776183,0,120
2,123,86,8.351946768822065,12,,,NaN,-Inf,,-Inf,43,0.1707717998898945,3.8931444773342423,0,120
2.0,124.0,1109.0,8.788748049186554,11.0,43.0,2.0,3.8931444773342423,0.06170802923254134,43.0,0.06170802923254134,7.0,0.11219496696179813,3.953627290074344,61.0,120.0
2,124,1109,4.895603571852311,7,,,NaN,-Inf,,-Inf,7,0.11219496696179813,3.953627290074344,0,58
2,126,913,10.183089877143,8,,,NaN,-Inf,,-Inf,54,0.11278254715188694,4.052426830776183,0,120
2,128,416,7.0230678105399535,9,,,NaN,-Inf,,-Inf,43,0.13126593556862373,3.8931444773342423,0,120
2,129,807,10.181653365765284,10,,,NaN,-Inf,,-Inf,54,0.09098898501484685,4.052426830776183,0,120
2,130,1217,8.6636691550042,8,,,NaN,-Inf,,-Inf,7,0.10954882993584535,3.953627290074344,0,120
2,132,954,9.325699162567584,10,,,NaN,-Inf,,-Inf,43,0.12311304450318081,3.8931444773342423,0,120
2.0,133.0,377.0,8.216751168770212,8.0,62.0,3.0,4.7742259819722745,0.09424083119308478,62.0,0.09424083119308478,54.0,0.11102656349714071,4.052426830776183,14.0,120.0
2,133,377,3.442525186797938,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2,134,1025,10.301995143347405,8,,,NaN,-Inf,,-Inf,43,0.10993325036997481,3.8931444773342423,0,120
2.0,135.0,668.0,9.524639285794605,10.0,120.0,1.0,4.011219883663619,0.15598183582062602,120.0,0.15598183582062602,7.0,0.1582540273598435,3.953627290074344,1.0,120.0
2,135,668,5.513419402130985,8,,,NaN,-Inf,,-Inf,7,0.1582540273598435,3.953627290074344,0,104
2.0,136.0,1116.0,9.139148811453142,10.0,35.0,3.0,5.2261668491840565,0.09030148054918243,35.0,0.09030148054918243,54.0,0.1164562924355095,4.052426830776183,45.0,120.0
2,136,1116,3.912981962269085,9,,,NaN,-Inf,,-Inf,43,0.0235838249118764,3.8931444773342423,0,1
2.0,137.0,1115.0,7.850482685066498,10.0,114.0,3.0,4.772081643248452,0.06391494008075434,114.0,0.06391494008075434,43.0,0.09362008292875397,3.8931444773342423,80.0,120.0
2,137,1115,3.0784010418180463,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,138.0,1413.0,8.688788166776275,8.0,85.0,1.0,4.491990095275938,0.08732540823388857,85.0,0.08732540823388857,43.0,0.14808326511925313,3.8931444773342423,52.0,120.0
2,138,1413,4.1967980715003375,10,,,NaN,-Inf,,-Inf,43,0.14808326511925313,3.8931444773342423,0,12
2.0,139.0,460.0,8.49894079192257,10.0,65.0,3.0,5.824624541341027,0.1314178848916454,65.0,0.1314178848916454,54.0,0.18888924327953763,4.052426830776183,38.0,120.0
2,139,460,2.6743162505815423,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2,140,759,9.98976172161234,11,,,NaN,-Inf,,-Inf,7,0.14027606848908714,3.953627290074344,0,120
2.0,141.0,226.0,8.15931379911566,9.0,56.0,1.0,5.0850883710899915,0.025890592389567074,56.0,0.025890592389567074,43.0,0.11727118527585687,3.8931444773342423,107.0,120.0
2,141,226,3.0742254280256684,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,142.0,1084.0,8.673114950096581,13.0,66.0,2.0,5.000376454001644,0.05486762465067321,66.0,0.05486762465067321,54.0,0.09998015120222123,4.052426830776183,102.0,120.0
2,142,1084,3.6727384960949365,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,143.0,94.0,8.906888182469809,9.0,65.0,3.0,5.824624541341027,0.015445288423726422,65.0,0.015445288423726422,7.0,0.22793137378324974,3.953627290074344,75.0,120.0
2,143,94,3.0822636411287814,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,144.0,83.0,7.1317304175194005,10.0,45.0,3.0,5.048734353382165,0.08465403930955089,45.0,0.08465403930955089,43.0,0.13571491122934293,3.8931444773342423,63.0,120.0
2,144,83,2.0829960641372356,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,145.0,537.0,7.11902040450928,13.0,62.0,3.0,4.7742259819722745,0.08354319401438841,62.0,0.08354319401438841,43.0,0.14071233685110907,3.8931444773342423,56.0,120.0
2,145,537,2.3447944225370057,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2,146,1239,8.207944057880342,10,,,NaN,-Inf,,-Inf,7,0.12258365275286709,3.953627290074344,0,120
2.0,147.0,870.0,8.608493424969707,8.0,27.0,1.0,5.563570899417667,0.018700582530472264,27.0,0.018700582530472264,43.0,0.20271449635700875,3.8931444773342423,110.0,120.0
2,147,870,3.04492252555204,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2,148,754,8.36681264229907,12,,,NaN,-Inf,,-Inf,54,0.10006630650215273,4.052426830776183,0,120
2,149,1176,8.472683518483732,8,,,NaN,-Inf,,-Inf,7,0.15843468347271847,3.953627290074344,0,120
2,150,67,9.7952440760992,8,,,NaN,-Inf,,-Inf,7,0.13379339686384975,3.953627290074344,0,120
2.0,151.0,372.0,9.976078306419847,8.0,6.0,1.0,4.855028085936434,0.06470335723664558,6.0,0.06470335723664558,54.0,0.10986413167752447,4.052426830776183,58.0,120.0
2,151,372,5.121050220483413,9,,,NaN,-Inf,,-Inf,54,0.10986413167752447,4.052426830776183,0,79
2,152,1226,8.073875271928285,11,,,NaN,-Inf,,-Inf,7,0.12621269081473713,3.953627290074344,0,120
2.0,153.0,661.0,8.274771146835265,8.0,61.0,1.0,5.095481425977829,0.04551241827354287,61.0,0.04551241827354287,43.0,0.12302207450589157,3.8931444773342423,108.0,120.0
2,153,661,3.1792897208574358,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2,154,81,8.91494109237604,12,,,NaN,-Inf,,-Inf,43,0.12650036922150368,3.8931444773342423,0,120
2,155,1259,8.171913565828236,8,,,NaN,-Inf,,-Inf,7,0.10456064037875885,3.953627290074344,0,120
2,157,281,7.796370207358397,8,,,NaN,-Inf,,-Inf,43,0.13247548783880322,3.8931444773342423,0,120
2,158,1185,8.173604033386104,9,,,NaN,-Inf,,-Inf,7,0.12772876826429239,3.953627290074344,0,120
2.0,159.0,254.0,9.379879398290676,11.0,60.0,1.0,4.915558579546551,0.1161442910235035,60.0,0.1161442910235035,7.0,0.14440260153991366,3.953627290074344,19.0,120.0
2,159,254,4.464320818744125,9,,,NaN,-Inf,,-Inf,7,0.14440260153991366,3.953627290074344,0,27
2,160,903,9.600716637133925,8,,,NaN,-Inf,,-Inf,54,0.13820328471310794,4.052426830776183,0,120
2,161,1296,7.774874625155577,9,,,NaN,-Inf,,-Inf,7,0.09234423566348339,3.953627290074344,0,120
2.0,162.0,246.0,9.251918144209347,8.0,19.0,2.0,4.379372832270331,0.09651883462941852,19.0,0.09651883462941852,43.0,0.108573407598759,3.8931444773342423,12.0,120.0
2,162,246,4.872545311939016,10,,,NaN,-Inf,,-Inf,43,0.108573407598759,3.8931444773342423,0,57
2.0,163.0,1238.0,7.9997367042121414,8.0,109.0,2.0,4.215984877159231,0.022987982959507988,109.0,0.022987982959507988,7.0,0.22215820575579592,3.953627290074344,44.0,120.0
2,163,1238,3.7837518270529102,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2,164,134,8.991737898905104,10,,,NaN,-Inf,,-Inf,7,0.09843547031430291,3.953627290074344,0,120
2.0,165.0,284.0,8.789833609090351,11.0,73.0,2.0,4.789931808281041,0.004615630611821622,73.0,0.004615630611821622,54.0,0.15435516282186304,4.052426830776183,97.0,120.0
2,165,284,3.99990180080931,12,,,NaN,-Inf,,-Inf,7,0.08912788560359966,3.953627290074344,0,2
2.0,166.0,205.0,7.027825594292917,9.0,32.0,2.0,5.739283635241067,0.03941477535763145,32.0,0.03941477535763145,7.0,0.16846914655309556,3.953627290074344,78.0,120.0
2,166,205,1.2885419590518499,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,167.0,8.0,9.105368465489075,8.0,52.0,3.0,4.960627449350201,0.06839711783944923,52.0,0.06839711783944923,43.0,0.14469639168799833,3.8931444773342423,61.0,120.0
2,167,8,4.144741016138874,8,,,NaN,-Inf,,-Inf,43,0.14469639168799833,3.8931444773342423,0,11
2.0,168.0,200.0,8.157306894703334,9.0,96.0,2.0,5.253016359460247,0.04064912375750789,96.0,0.04064912375750789,7.0,0.09932150797071629,3.953627290074344,108.0,120.0
2,168,200,2.904290535243087,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2,169,407,9.748321497376383,9,,,NaN,-Inf,,-Inf,43,0.11894187826886936,3.8931444773342423,0,120
2,170,502,8.761621834215498,8,,,NaN,-Inf,,-Inf,7,0.10794494726454641,3.953627290074344,0,120
2.0,172.0,1522.0,8.616801571422567,12.0,70.0,2.0,5.459903197388905,0.01123873415962053,70.0,0.01123873415962053,7.0,0.16848249372289678,3.953627290074344,111.0,120.0
2,172,1522,3.156898374033662,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2,173,177,7.535505711802509,11,,,NaN,-Inf,,-Inf,7,0.1331281696622583,3.953627290074344,0,120
2.0,174.0,1489.0,8.302624189255921,12.0,46.0,1.0,5.037571619262295,0.06157397163111596,46.0,0.06157397163111596,43.0,0.1460216252207833,3.8931444773342423,64.0,120.0
2,174,1489,3.2650525699936264,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2,175,122,8.708359510401365,8,,,NaN,-Inf,,-Inf,54,0.1047192049195179,4.052426830776183,0,120
2,176,517,9.655633361736493,8,,,NaN,-Inf,,-Inf,43,0.15183875335491637,3.8931444773342423,0,120
2.0,177.0,457.0,8.1814010357515,13.0,14.0,3.0,4.555773030877139,0.11134968257661507,14.0,0.11134968257661507,54.0,0.12518026902465015,4.052426830776183,7.0,120.0
2,177,457,3.625628004874361,13,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,178.0,321.0,6.938553029312672,11.0,113.0,2.0,4.4200062734986485,0.09271083226806535,113.0,0.09271083226806535,43.0,0.10525745002063747,3.8931444773342423,19.0,120.0
2,178,321,2.5185467558140235,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2,179,1095,10.569536660891792,8,,,NaN,-Inf,,-Inf,7,0.13294558981267535,3.953627290074344,0,120
2,180,257,8.593067144706525,8,,,NaN,-Inf,,-Inf,7,0.1261921839678514,3.953627290074344,0,120
2.0,181.0,603.0,9.366719979293794,10.0,103.0,2.0,4.337162329728809,0.15486595724799287,103.0,0.15486595724799287,43.0,0.1725286076188229,3.8931444773342423,8.0,120.0
2,181,603,5.029557649564985,10,,,NaN,-Inf,,-Inf,43,0.1725286076188229,3.8931444773342423,0,69
2.0,182.0,791.0,8.050023372749651,10.0,99.0,1.0,4.3817657751577705,0.02343354792901571,99.0,0.02343354792901571,43.0,0.1422857188898306,3.8931444773342423,89.0,120.0
2,182,791,3.6682575975918805,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,183.0,769.0,8.510991456086735,9.0,87.0,3.0,5.58635107041818,0.06414924545740087,87.0,0.06414924545740087,7.0,0.09891170775913682,3.953627290074344,73.0,120.0
2,183,769,2.924640385668555,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,184.0,632.0,8.563171407492673,10.0,62.0,3.0,4.7742259819722745,0.05749305231476471,62.0,0.05749305231476471,43.0,0.1592074605260406,3.8931444773342423,56.0,120.0
2,184,632,3.7889454255203985,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,185.0,427.0,9.248085767381006,10.0,91.0,2.0,4.581382910361047,0.0890677320782389,91.0,0.0890677320782389,43.0,0.10481331684029024,3.8931444773342423,15.0,120.0
2.0,185.0,427.0,4.66670285701996,9.0,76.0,2.0,4.592085332158539,0.08886014873248273,76.0,0.08886014873248273,43.0,0.10481331684029024,3.8931444773342423,16.0,42.0
2,186,90,8.908695645736556,11,,,NaN,-Inf,,-Inf,54,0.13907767878511124,4.052426830776183,0,120
2.0,187.0,1408.0,8.565733842381354,8.0,29.0,3.0,4.5413862895086705,0.1163650851519473,29.0,0.1163650851519473,54.0,0.13040551362289343,4.052426830776183,9.0,120.0
2,187,1408,4.024347552872683,11,,,NaN,-Inf,,-Inf,7,0.11862549403616575,3.953627290074344,0,7
2,188,821,8.691140791932321,9,,,NaN,-Inf,,-Inf,7,0.14699956270969652,3.953627290074344,0,120
2,189,1108,8.327803284621812,10,,,NaN,-Inf,,-Inf,54,0.1646095505522757,4.052426830776183,0,120
2,190,871,7.687589952767783,10,,,NaN,-Inf,,-Inf,54,0.11375963602900557,4.052426830776183,0,120
2,191,575,7.508202078858536,9,,,NaN,-Inf,,-Inf,54,0.12868246313981577,4.052426830776183,0,120
2.0,192.0,338.0,9.838367935225909,10.0,85.0,1.0,4.491990095275938,0.07513322899174367,85.0,0.07513322899174367,54.0,0.1307828360464413,4.052426830776183,51.0,120.0
2,192,338,5.346377839949971,10,,,NaN,-Inf,,-Inf,54,0.1307828360464413,4.052426830776183,0,94
2,193,369,7.307036436328472,8,,,NaN,-Inf,,-Inf,54,0.10688083209484017,4.052426830776183,0,120
2,194,1225,8.663858173863865,12,,,NaN,-Inf,,-Inf,7,0.15000297912085153,3.953627290074344,0,120
2.0,196.0,495.0,9.631751748175342,8.0,120.0,1.0,4.011219883663619,0.01770516207767735,120.0,0.01770516207767735,43.0,0.14586410862606203,3.8931444773342423,84.0,120.0
2,196,495,5.620531864511722,8,,,NaN,-Inf,,-Inf,43,0.14586410862606203,3.8931444773342423,0,108
2.0,197.0,975.0,8.377916789765177,9.0,62.0,3.0,4.7742259819722745,0.12894576341406747,62.0,0.12894576341406747,54.0,0.15191297453698346,4.052426830776183,14.0,120.0
2,197,975,3.603690807792902,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,198.0,456.0,9.51379603821656,10.0,55.0,1.0,4.727487618638091,0.06161151902071397,55.0,0.06161151902071397,43.0,0.1563681690963879,3.8931444773342423,58.0,120.0
2,198,456,4.786308419578469,9,,,NaN,-Inf,,-Inf,43,0.1563681690963879,3.8931444773342423,0,51
2.0,199.0,256.0,8.705930811946029,8.0,79.0,1.0,5.504561494103073,0.03193396224232054,79.0,0.03193396224232054,43.0,0.1622863962511457,3.8931444773342423,113.0,120.0
2,199,256,3.201369317842956,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2,200,52,8.228164184188204,9,,,NaN,-Inf,,-Inf,54,0.1186201022940374,4.052426830776183,0,120
2,201,253,8.536571310835809,9,,,NaN,-Inf,,-Inf,43,0.12620219538560748,3.8931444773342423,0,120
2,202,812,7.654356281933576,9,,,NaN,-Inf,,-Inf,43,0.13547421812550328,3.8931444773342423,0,120
2.0,203.0,1535.0,8.770568924490599,9.0,81.0,2.0,4.071506715454246,0.06416639180892335,81.0,0.06416639180892335,54.0,0.10526023755130963,4.052426830776183,63.0,120.0
2,203,1535,4.699062209036352,10,,,NaN,-Inf,,-Inf,54,0.10526023755130963,4.052426830776183,0,45
2,204,418,7.757770094769568,11,,,NaN,-Inf,,-Inf,43,0.13412404104262804,3.8931444773342423,0,120
2.0,205.0,686.0,8.948537585139318,15.0,22.0,1.0,4.302738886712911,0.12784053290982494,22.0,0.12784053290982494,7.0,0.13912905590017363,3.953627290074344,5.0,120.0
2,205,686,4.6457986984264075,8,,,NaN,-Inf,,-Inf,7,0.13912905590017363,3.953627290074344,0,42
2.0,206.0,635.0,8.040018205635137,8.0,14.0,3.0,4.555773030877139,0.09714600767337943,14.0,0.09714600767337943,43.0,0.13007503218214303,3.8931444773342423,37.0,120.0
2,206,635,3.484245174757998,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,207.0,342.0,9.005025358010172,8.0,91.0,2.0,4.581382910361047,0.09730168295968886,91.0,0.09730168295968886,43.0,0.11450288322362084,3.8931444773342423,15.0,120.0
2,207,342,4.423642447649126,11,,,NaN,-Inf,,-Inf,43,0.11450288322362084,3.8931444773342423,0,26
2.0,208.0,528.0,9.084121277220332,12.0,17.0,2.0,4.004186285051901,0.11135252709493029,17.0,0.11135252709493029,7.0,0.1359990460711605,3.953627290074344,18.0,120.0
2.0,208.0,528.0,5.079934992168431,9.0,6.0,1.0,4.855028085936434,0.1107490071022543,6.0,0.1107490071022543,7.0,0.1359990460711605,3.953627290074344,21.0,75.0
2,209,1555,8.20053452975037,12,,,NaN,-Inf,,-Inf,54,0.10194479607964849,4.052426830776183,0,120
2.0,210.0,629.0,9.670461879699577,9.0,23.0,2.0,4.794138690895765,0.07015613809127512,23.0,0.07015613809127512,54.0,0.15553839596247307,4.052426830776183,61.0,120.0
2.0,210.0,629.0,4.876323188803812,9.0,77.0,3.0,4.683919762529115,0.1345684813084579,77.0,0.1345684813084579,54.0,0.15553839596247307,4.052426830776183,10.0,58.0
2.0,211.0,16.0,8.294347110626049,10.0,70.0,2.0,5.459903197388905,0.05483427686942179,70.0,0.05483427686942179,54.0,0.10938680378359017,4.052426830776183,89.0,120.0
2,211,16,2.834443913237144,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2,212,1292,8.60497663141592,8,,,NaN,-Inf,,-Inf,54,0.10826207779569506,4.052426830776183,0,120
2,213,993,8.211086377102529,8,,,NaN,-Inf,,-Inf,54,0.12219372174101399,4.052426830776183,0,120
2,214,448,8.214962963389874,8,,,NaN,-Inf,,-Inf,7,0.1280410334635458,3.953627290074344,0,120
2.0,215.0,627.0,8.899705113932718,8.0,38.0,1.0,5.560806066287892,0.06679505544957762,38.0,0.06679505544957762,43.0,0.15316467265688588,3.8931444773342423,73.0,120.0
2,215,627,3.3388990476448264,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2,216,958,9.108148092057997,9,,,NaN,-Inf,,-Inf,7,0.18328950514705464,3.953627290074344,0,120
2.0,217.0,1240.0,8.936847985219455,12.0,43.0,2.0,3.8931444773342423,0.10511514345003586,43.0,0.10511514345003586,7.0,0.13123316835028578,3.953627290074344,20.0,120.0
2.0,217.0,1240.0,5.043703507885212,9.0,43.0,2.0,3.8931444773342423,0.10511514345003586,43.0,0.10511514345003586,7.0,0.13123316835028578,3.953627290074344,20.0,71.0
2,217,1240,1.1505590305509696,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2,218,29,10.137159309824849,10,,,NaN,-Inf,,-Inf,7,0.14650907673740074,3.953627290074344,0,120
2.0,219.0,106.0,10.028256357506454,8.0,13.0,3.0,4.094188996402951,0.1320362243621463,13.0,0.1320362243621463,54.0,0.13339691979251608,4.052426830776183,2.0,120.0
2,219,106,5.934067361103502,12,,,NaN,-Inf,,-Inf,54,0.13339691979251608,4.052426830776183,0,120
2.0,220.0,91.0,8.308255407011622,8.0,80.0,3.0,4.862003885316452,0.1496855933898103,80.0,0.1496855933898103,54.0,0.17958916151430235,4.052426830776183,16.0,120.0
2,220,91,3.44625152169517,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,221.0,539.0,7.8776144365244685,8.0,9.0,3.0,5.726727578914188,0.0019899597737641052,9.0,0.0019899597737641052,7.0,0.12818460981909569,3.953627290074344,116.0,120.0
2,221,539,2.1508868576102804,13,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,222.0,179.0,7.524714452716992,12.0,11.0,3.0,4.710414046944171,0.17580132305075152,11.0,0.17580132305075152,54.0,0.20434595272162392,4.052426830776183,11.0,120.0
2,222,179,2.814300405772821,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,223.0,507.0,8.837303978947357,10.0,71.0,3.0,5.510952068465441,0.06912273786925953,71.0,0.06912273786925953,54.0,0.09400098043611767,4.052426830776183,60.0,120.0
2,223,507,3.3263519104819164,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2,224,35,8.676542218407231,8,,,NaN,-Inf,,-Inf,7,0.12154767291533868,3.953627290074344,0,120
2,225,987,8.707087399649309,10,,,NaN,-Inf,,-Inf,7,0.11853446160709596,3.953627290074344,0,120
2.0,226.0,459.0,9.669297519152131,10.0,104.0,1.0,4.90115641412482,0.07138048251746937,104.0,0.07138048251746937,43.0,0.11516779663138518,3.8931444773342423,60.0,120.0
2,226,459,4.768141105027311,8,,,NaN,-Inf,,-Inf,43,0.11516779663138518,3.8931444773342423,0,49
2,227,384,7.303105914349102,10,,,NaN,-Inf,,-Inf,43,0.11073140577148916,3.8931444773342423,0,120
2.0,228.0,1177.0,8.518189243590637,11.0,1.0,3.0,4.598889787782339,0.051606251329708815,1.0,0.051606251329708815,43.0,0.12366789277097931,3.8931444773342423,78.0,120.0
2,228,1177,3.9192994558082983,8,,,NaN,-Inf,,-Inf,43,0.12366789277097931,3.8931444773342423,0,1
2.0,229.0,370.0,8.376067704667602,8.0,85.0,1.0,4.491990095275938,0.10881383524415553,85.0,0.10881383524415553,7.0,0.12363094300083687,3.953627290074344,10.0,120.0
2,229,370,3.884077609391664,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,230.0,840.0,8.701294122977028,8.0,9.0,3.0,5.726727578914188,0.04121353502454762,9.0,0.04121353502454762,7.0,0.10794427116282852,3.953627290074344,116.0,120.0
2,230,840,2.9745665440628404,12,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,231.0,44.0,7.828794881456653,8.0,17.0,2.0,4.004186285051901,0.05776408192037826,17.0,0.05776408192037826,7.0,0.17912130400437962,3.953627290074344,38.0,120.0
2,231,44,3.824608596404752,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2,232,1133,8.581667888694582,9,,,NaN,-Inf,,-Inf,54,0.17121696980180845,4.052426830776183,0,120
2,233,1330,9.546138454232581,8,,,NaN,-Inf,,-Inf,54,0.18790232280731592,4.052426830776183,0,120
2.0,234.0,802.0,9.776022844805928,8.0,38.0,1.0,5.560806066287892,0.03756119656819782,38.0,0.03756119656819782,43.0,0.1217931082275313,3.8931444773342423,114.0,120.0
2,234,802,4.215216778518036,10,,,NaN,-Inf,,-Inf,43,0.1217931082275313,3.8931444773342423,0,15
2,235,414,8.427982934491268,9,,,NaN,-Inf,,-Inf,54,0.11775673069354096,4.052426830776183,0,120
2.0,236.0,1276.0,7.993962445700068,8.0,25.0,3.0,5.202496193882,0.02741906485073087,25.0,0.02741906485073087,43.0,0.11223692369684082,3.8931444773342423,106.0,120.0
2,236,1276,2.7914662518180675,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,237.0,361.0,7.209498831409842,9.0,77.0,3.0,4.683919762529115,0.10339894133389194,77.0,0.10339894133389194,54.0,0.1195116815090384,4.052426830776183,10.0,120.0
2,237,361,2.5255790688807274,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2.0,238.0,54.0,8.470678094349632,11.0,42.0,2.0,5.291696468395786,0.05526920779433598,42.0,0.05526920779433598,54.0,0.095355135892302,4.052426830776183,109.0,120.0
2,238,54,3.1789816259538455,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
2,239,1398,9.362550461521561,10,,,NaN,-Inf,,-Inf,7,0.12098600290607137,3.953627290074344,0,120
2.0,240.0,499.0,7.5259193736828705,10.0,58.0,3.0,4.934606413774518,0.051029743275691264,58.0,0.051029743275691264,43.0,0.16611488445532413,3.8931444773342423,60.0,120.0
